city,month_num,month,weekday_num,weekday,avg_price,availability_rate
losangeles,3,Mar,0,Mon,148.0,0.5815861440291704
losangeles,3,Mar,1,Tue,148.0,0.5985401459854015
losangeles,3,Mar,2,Wed,148.0,0.573905109489051
losangeles,3,Mar,3,Thu,148.0,0.5786106032906764
losangeles,3,Mar,4,Fri,148.0,0.5648994515539305
losangeles,3,Mar,5,Sat,148.0,0.5722120658135283
losangeles,3,Mar,6,Sun,148.0,0.5788514129443938
losangeles,4,Apr,0,Mon,148.0,0.5575868372943327
losangeles,4,Apr,1,Tue,148.0,0.5722120658135283
losangeles,4,Apr,2,Wed,148.0,0.5824977210574294
losangeles,4,Apr,3,Thu,148.0,0.5815861440291704
losangeles,4,Apr,4,Fri,148.0,0.5948905109489051
losangeles,4,Apr,5,Sat,148.0,0.5574182732606874
losangeles,4,Apr,6,Sun,148.0,0.5867602808425276
losangeles,5,May,0,Mon,148.0,0.5223880597014925
losangeles,5,May,1,Tue,148.0,0.5707006369426751
losangeles,5,May,2,Wed,148.0,0.5575868372943327
losangeles,5,May,3,Thu,148.0,0.5776965265082267
losangeles,5,May,4,Fri,148.0,0.5843208751139471
losangeles,5,May,5,Sat,148.0,0.5824977210574294
losangeles,5,May,6,Sun,148.0,0.5602189781021898
losangeles,6,Jun,0,Mon,148.0,0.5861440291704649
losangeles,6,Jun,1,Tue,148.0,0.5815861440291704
losangeles,6,Jun,2,Wed,148.0,0.5574817518248175
losangeles,6,Jun,3,Thu,148.0,0.5045648204503956
losangeles,6,Jun,4,Fri,148.0,0.6520947176684881
losangeles,6,Jun,5,Sat,148.0,0.5557586837294333
losangeles,6,Jun,6,Sun,148.0,0.5795246800731262
losangeles,7,Jul,0,Mon,148.0,0.5630712979890311
losangeles,7,Jul,1,Tue,148.0,0.5795246800731262
losangeles,7,Jul,2,Wed,148.0,0.5870556061987238
losangeles,7,Jul,3,Thu,148.0,0.5824977210574294
losangeles,7,Jul,4,Fri,148.0,0.5574817518248175
losangeles,7,Jul,5,Sat,148.0,0.524041387705417
losangeles,7,Jul,6,Sun,148.0,0.6520947176684881
losangeles,8,Aug,0,Mon,148.0,0.5611313868613139
losangeles,8,Aug,1,Tue,148.0,0.5368228849665246
losangeles,8,Aug,2,Wed,148.0,0.6520947176684881
losangeles,8,Aug,3,Thu,148.0,0.56672760511883
losangeles,8,Aug,4,Fri,148.0,0.5776965265082267
losangeles,8,Aug,5,Sat,148.0,0.5861440291704649
losangeles,8,Aug,6,Sun,148.0,0.5815861440291704
losangeles,9,Sep,0,Mon,148.0,0.5758683729433273
losangeles,9,Sep,1,Tue,148.0,0.5888787602552416
losangeles,9,Sep,2,Wed,148.0,0.5843208751139471
losangeles,9,Sep,3,Thu,148.0,0.5611313868613139
