method,city,cluster,listing_id,price,latitude,longitude,accommodates,minimum_nights,maximum_nights,number_of_reviews,availability_365,reviews_total,reviews_last_365d,calendar_avg_price,calendar_median_price,calendar_availability_rate,calendar_days_sampled,log_price,price_per_person,amenities_count,review_density,reviews_per_month,demand_score,listing_count,neighbourhood
gmm,neworleans,2,4.1419381146567155e+17,145.15929824561402,29.958950452559893,-90.07548718956173,4.183859649122807,18.950877192982457,449.960701754386,48.138245614035085,80.48631578947368,48.138245614035085,11.039298245614034,142.78035087719297,142.78035087719297,0.22091452631578948,365.0,4.864239056477129,39.47343646509436,39.58736842105263,1.025197455977263,0.9199415204678363,0.2517041964260551,1425,
gmm,neworleans,3,6.858136625993673e+17,215.9178541492037,29.9580856679799,-90.07158584276033,6.066219614417435,14.95222129086337,436.1802179379715,30.028499580888518,290.69740150880136,30.028499580888518,12.284995808885164,215.9715004191115,215.9715004191115,0.7964307627829003,365.0,5.100788722599415,38.60307457281472,43.248113998323554,0.10314588069275872,1.0237496507404302,0.07710677385927102,1193,
gmm,neworleans,4,9.963188768416339e+17,189.81876606683804,29.95953523433794,-90.06739415296916,5.614395886889461,13.845758354755784,448.58611825192804,5.993573264781491,346.3997429305913,5.993573264781491,3.847043701799486,189.5848329048843,189.5848329048843,0.9490393316195374,365.0,4.998097149802401,37.169461761460475,43.0694087403599,0.017477568831665544,0.32058697514995715,0.019753946791993486,778,
gmm,neworleans,5,4.5488453311222296e+16,129.16417910447763,29.95502775653014,-90.07644304986847,3.8656716417910446,11.908457711442786,461.4049751243781,260.54825870646766,155.8995024875622,260.54825870646766,29.187064676616917,127.68756218905473,127.68756218905473,0.4271223880597015,365.0,4.747178176566906,38.73222399905236,43.181094527363186,2.74814698270171,2.432255389718076,0.24079457022539144,1005,
gmm,neworleans,6,2.6402268131440326e+17,215.9064748201439,29.95764237342916,-90.07338765120352,6.197327852004111,11.552929085303186,465.47687564234326,118.23021582733813,302.2507708119219,118.23021582733813,23.19732785200411,215.86742034943472,215.86742034943472,0.8280858170606372,365.0,5.1519214485221525,37.69127078671015,44.381294964028775,0.39893187411500486,1.9331106543336758,0.09188156397087487,973,
kmeans,austin,0,7.661903606173641e+17,303.287987987988,30.28043762574677,-97.76004578517683,7.656156156156156,5.46966966966967,464.5651651651652,44.64264264264264,292.62762762762765,44.64264264264264,14.557657657657657,303.287987987988,303.287987987988,0.8017182282282282,365.0,5.47365112192946,43.97774447607781,58.752852852852854,0.17753775580924724,1.213138138138138,0.08445152285020018,3330,78722.84834834834
kmeans,austin,1,7.751111418083645e+17,164.07441077441078,30.27770591853508,-97.74691986806124,4.448821548821549,6.32962962962963,340.6161616161616,33.69225589225589,90.47003367003367,33.69225589225589,10.773400673400673,164.44074074074075,164.44074074074075,0.2488616835016835,365.0006734006734,4.862915078159569,41.3336994865404,42.96902356902357,0.8874884011708047,0.8977833894500561,0.24426863730096335,2970,78724.60808080809
kmeans,austin,2,9.121227590324529e+17,115.90859398724567,30.28800749574225,-97.73965042040649,3.6614029760097178,12.912238080777406,448.73732159125416,22.66656544184634,307.4697843911327,22.66656544184634,7.691770422107501,115.90859398724567,115.90859398724567,0.8423823565138172,365.0,4.542667201140491,37.494152534040175,32.37594898269055,0.07707514942769712,0.6409808685089584,0.06026527849172779,3293,78728.77133313088
kmeans,austin,3,8.485787201840803e+16,133.46216216216217,30.273041039958997,-97.74616340979587,4.559459459459459,2.458108108108108,526.8675675675676,355.03648648648647,225.31486486486486,355.03648648648647,42.71081081081081,133.46216216216217,133.46216216216217,0.6198777027027027,365.0,4.7261628151799275,35.43710664335664,47.832432432432434,2.9812305349138604,3.5592342342342342,0.2395695163536448,740,78717.32702702703
dbscan,austin,-1,7.344923608259835e+17,337.7758405977584,30.299768026210067,-97.82117904766906,6.767123287671233,6.912826899128269,399.4371108343711,37.75093399750934,250.6936488169365,37.75093399750934,9.25280199252802,337.8605230386052,337.8605230386052,0.6868306351183063,365.0,5.354896659231989,56.30427120962613,45.26276463262764,0.32852842871199583,0.7710668327106682,0.1119750659004437,803,78738.06600249065
dbscan,austin,0,7.716085111533362e+17,178.41033732317737,30.277973910906017,-97.73765769132275,5.064309031556039,8.016757344940153,429.8078346028292,58.39608269858542,232.18509249183896,58.39608269858542,13.688792165397171,178.52132752992384,178.52132752992384,0.636653351468988,365.0002176278564,4.904702608247687,39.388648110594524,44.80522306855278,0.5746376278568605,1.1407326804497644,0.13641438729853203,9190,78723.40391730142
dbscan,austin,1,6.866834121530391e+17,221.30088495575222,30.38554335996015,-97.94374732782575,6.769911504424779,3.606194690265487,465.716814159292,58.43805309734513,259.070796460177,58.43805309734513,13.4070796460177,221.30088495575222,221.30088495575222,0.7097787610619469,365.0,5.26965294655656,35.46635940264259,53.45575221238938,0.2773233249864961,1.1172566371681416,0.11404163868759364,226,78734.05309734514
dbscan,austin,2,8.270324591870945e+17,128.43636363636364,30.25016727053475,-97.58226493225875,6.0,15.872727272727273,478.8363636363636,21.254545454545454,224.0,21.254545454545454,5.909090909090909,128.43636363636364,128.43636363636364,0.6136945454545455,365.0,4.7732389855157855,25.6079637029637,42.89090909090909,0.4241709206770625,0.4924242424242424,0.12674529205829926,55,78724.4
dbscan,austin,3,5.4773849968855795e+17,161.53061224489795,30.21146361213015,-97.96955816689643,4.755102040816326,5.489795918367347,420.3265306122449,96.22448979591837,288.6734693877551,96.22448979591837,16.46938775510204,161.53061224489795,161.53061224489795,0.7908775510204081,365.0,5.032520307048487,40.93548254466622,52.326530612244895,0.4325787527346511,1.3724489795918366,0.10149045232384185,49,78736.89795918367
dbscan,austin,4,1.1513056685113774e+18,188.1,30.25552423370121,-97.58334543530252,7.1,17.0,334.0,2.9,227.4,2.9,1.7,188.1,188.1,0.623,365.0,5.22174024177406,27.5,16.5,0.23959065490175405,0.14166666666666666,0.11547972879479725,10,78724.2
gmm,austin,0,9.526039961139557e+17,182.11833910034602,30.28988608954923,-97.74784497693365,5.404844290657439,7.944636678200692,450.3439446366782,10.582006920415225,345.1128027681661,10.582006920415225,6.714878892733564,182.11833910034602,182.11833910034602,0.9455130103806229,365.0,4.86156614514112,36.54108331787398,45.30242214532872,0.030993927523290485,0.5595732410611304,0.025560992781728485,1445,78728.10519031141
gmm,austin,1,8.903418534689898e+17,197.5775927327782,30.284215317336223,-97.74297181011696,4.813020439061317,11.850870552611658,375.48296744890234,6.509462528387585,186.06964420893263,6.509462528387585,3.72445117335352,197.73202119606358,197.73202119606358,0.509780469341408,365.0,4.906917160059512,43.69689724860051,41.9447388342165,0.10118759946138885,0.31037093111279335,0.15232454591539346,1321,78727.37925813778
gmm,austin,2,6.366668807654057e+17,222.73061550759394,30.279917065285787,-97.75508881508028,6.744204636290967,4.27418065547562,579.9832134292566,66.02238209432454,342.431654676259,66.02238209432454,21.89128697042366,222.73061550759394,222.73061550759394,0.9381654676258993,365.0,5.106504039399118,34.74540576662879,53.093525179856115,0.19383224691684003,1.8242739142019717,0.0558392951070023,1251,78723.67226219024
gmm,austin,3,1.0753106552006491e+18,204.7700205338809,30.28050853475305,-97.7456104470667,4.378850102669404,9.261806981519507,289.60985626283366,0.9609856262833676,91.93737166324435,0.9609856262833676,0.5862422997946611,205.39835728952772,205.39835728952772,0.25188264887063655,365.0,4.982339083143857,49.919572295432154,35.19404517453799,0.04989077535023905,0.04885352498288842,0.22524811716422793,974,78723.37166324435
gmm,austin,4,5.9454701519262296e+16,117.0667808219178,30.27323827265909,-97.74363666315767,4.24486301369863,1.8715753424657535,527.0085616438356,392.222602739726,210.2277397260274,392.222602739726,45.71917808219178,117.0667808219178,117.0667808219178,0.5792309931506849,365.0,4.651229483199425,34.12841591437482,47.95890410958904,3.8977158512519514,3.809931506849315,0.2635571804716724,584,78717.3595890411
gmm,austin,5,6.985168350493983e+17,180.0641153081511,30.27922285644791,-97.7518654267202,5.29324055666004,6.210238568588469,382.2306163021869,33.63220675944334,166.02435387673955,33.63220675944334,14.338469184890656,180.1317097415507,180.1317097415507,0.4554564115308151,365.00049701789266,4.922458365146904,36.95987623763469,49.60238568588469,0.5124060815375875,1.1948724320742214,0.18575647094136533,2012,78726.29970178926
gmm,austin,6,3.468741422697125e+17,173.9165457184325,30.275462851353193,-97.7504639591122,5.522496371552975,3.6494920174165455,474.6320754716981,131.8200290275762,194.34687953555877,131.8200290275762,28.358490566037737,174.01523947750363,174.01523947750363,0.5337403483309143,365.00072568940493,4.927136014563171,35.35276957661755,50.75253991291727,1.374412310386545,2.3632075471698113,0.19921123365245963,1378,78722.14150943396
gmm,austin,7,1.1734662778798945e+18,223.0577485380117,30.285396331975306,-97.74781828142137,4.773391812865497,15.52046783625731,395.42616959064327,0.21929824561403508,318.2295321637427,0.21929824561403508,0.1476608187134503,223.0577485380117,223.0577485380117,0.8718619152046784,365.0,5.093966702761526,53.563351418724224,33.59649122807018,0.0007059076966004477,0.012305068226120852,0.038641046145293255,1368,78724.86476608187
kmeans,losangeles,0,1.306459686549492e+17,155.56363114047687,34.03288735633056,-118.30820252146138,3.9178397012352772,8.213444412525137,385.7759264579144,277.466819879345,220.83481758115485,277.466819879345,33.37575409365125,148.0,148.0,0.6064490376328642,365.00287273771903,5.014567098673567,52.07246663850369,48.29244469979891,2.786515800908117,2.7813128411376042,0.15977019701177006,3481,
kmeans,losangeles,1,7.879598709418409e+17,170.0,34.05632458709902,-118.32624070718637,4.853144572025053,20.786991127348642,435.7626239561587,20.265527139874738,219.7182606993737,20.265527139874738,6.330604123173278,148.0,148.0,0.6022832332985386,365.0005545407098,5.135798437050262,49.63227280513864,40.30669363256785,0.2550776476840468,0.5275503435977731,0.1241860176758149,30656,
kmeans,losangeles,2,6.785813332978862e+17,78.91117889825946,34.06346205464333,-118.26990706095805,1.984030145343621,18.854387224116277,431.92616185178537,17.579580118428137,195.08083617441235,17.579580118428137,3.9557688856989053,148.0,148.0,0.5346777319217657,365.0,4.3629466385668385,48.88895955050293,28.046474071415755,0.25967461250484547,0.3296474071415755,0.14310797833279307,11146,
dbscan,losangeles,-1,7.000207582154835e+17,143.44262295081967,34.500600686296515,-118.15213396141176,4.89344262295082,4.69672131147541,413.5081967213115,34.942622950819676,261.3606557377049,34.942622950819676,6.270491803278689,148.0,148.0,0.7160598360655738,365.0,4.913373970775265,45.37403295702476,40.19672131147541,0.2584365017761327,0.5225409836065574,0.09131682315244166,122,
dbscan,losangeles,0,6.482644375388348e+17,78.9236276849642,34.04335027496562,-118.27421536330914,1.9912490055688146,18.782197471934943,430.51816494298595,32.846901794395826,194.41819146115088,32.846901794395826,5.642977105984266,148.0,148.0,0.532859197383541,365.0,4.363164785332625,48.524702619316116,28.439582780871564,0.49732125198548927,0.47024809216535546,0.14585637382241556,11313,
dbscan,losangeles,1,7.291156587641014e+17,170.0,34.046078513746295,-118.32743952274467,4.783391212441492,19.8783632794806,431.483013739997,41.8471387588706,219.1646081836026,41.8471387588706,8.580099652725352,148.0,148.0,0.6008923478786049,365.00081534048013,5.135798437050262,50.11569327002288,41.15932356937944,0.4715659515003576,0.7150083043937793,0.12769494691456448,33115,
dbscan,losangeles,2,9.23612152377322e+17,170.0,34.64023508956901,-118.16798978608253,6.16622691292876,7.54089709762533,422.6042216358839,26.88126649076517,262.2981530343008,26.88126649076517,8.569920844327177,148.0,148.0,0.7186292875989446,365.0,5.135798437050262,40.444096507421044,41.050131926121374,0.5622678840731997,0.7141600703605981,0.09082623773222566,379,
dbscan,losangeles,3,7.344966138865573e+17,79.7683615819209,34.64542786576161,-118.15504385629013,1.884180790960452,5.090395480225989,413.1271186440678,31.774011299435028,255.3502824858757,31.774011299435028,6.669491525423729,148.0,148.0,0.6995929378531074,365.0,4.377967510444818,51.70188323917137,31.536723163841806,0.2085930500808201,0.5557909604519774,0.09613847319537429,354,
gmm,losangeles,0,1.0910191359262907e+18,170.0,34.07134661378279,-118.3503122950526,5.2293474766955965,27.774831243973,435.8026358084217,0.18547090967534555,342.27772420443586,0.18547090967534555,0.1136290581806493,148.0,148.0,0.9377503053680488,365.0,5.135798437050262,47.03844698106993,33.79154612664738,0.0005342312379356849,0.009469088181720773,0.018744756238701622,6222,
gmm,losangeles,1,7.161900597208376e+17,170.0,34.04769294379958,-118.30672155715838,5.068261173184357,14.22957402234637,443.96787709497204,33.72678072625698,318.67388268156424,33.72678072625698,13.292772346368714,148.0,148.0,0.873079469273743,365.0,5.135798437050262,47.64330773926183,46.40764664804469,0.10816216846314629,1.1077310288640596,0.047272861692305136,5728,
gmm,losangeles,2,7.964287116855416e+17,170.0,34.05849322992226,-118.33664585329355,4.627150275884453,23.79057124310289,447.87706913339827,3.2840798442064263,157.65400843881858,3.2840798442064263,1.5314021421616357,148.0,148.0,0.432195123336579,365.00032456994484,5.135798437050262,51.79136315805619,37.69928594612139,0.04573283691364658,0.1276168451801363,0.1714241239259999,12324,
gmm,losangeles,3,9.230744507998029e+17,77.99949698189135,34.07312349446657,-118.2833072546877,2.017102615694165,23.37877263581489,421.5734406438632,2.118712273641851,364.4989939637827,2.118712273641851,0.6956740442655935,148.0,148.0,0.9986389336016097,365.0,4.346970747405878,47.72169848302268,25.430080482897385,0.0058156915909369465,0.05797283702213279,0.0009264489349878719,1988,
gmm,losangeles,4,4.36701766868411e+17,79.28055667607906,34.06229675201857,-118.25209989064291,2.0304558289632917,12.385437676482452,404.71278741427994,75.71540943929004,188.3061718434853,75.71540943929004,12.713190802743041,148.0,148.0,0.5159693424768051,365.0,4.369419443467074,47.07475118557208,35.99979830576846,1.062254625555373,1.0594325668952536,0.15812334214277426,4958,
gmm,losangeles,5,4.1411057604974246e+17,170.0,34.0405392707629,-118.3042095312524,4.582849774339136,12.25940253599828,398.5697399527187,125.07382333978079,159.2704706640877,125.07382333978079,20.652159896840747,148.0,148.0,0.4375732538147432,365.0024715237481,5.135798437050262,51.06103962422467,47.365785514721686,1.5862801885714637,1.721013324736729,0.190237049865544,9306,
gmm,losangeles,6,7.597532906768431e+17,79.00882909396678,34.05866004934186,-118.28442391107392,1.93651461004835,22.388269918015556,459.9287365986967,0.9888585242800084,134.62665545511877,0.9888585242800084,0.4242169434517553,148.0,148.0,0.3692622871557704,365.0,4.3646578153166,50.53927339098666,22.2505780954383,0.01979201116645924,0.035351411954312933,0.1896331963285544,4757,
pooled_kmeans,austin,0,9.23590481559379e+17,90.81601123595506,30.28948996529562,-97.73802127535478,3.33813202247191,13.655196629213483,447.42345505617976,20.328651685393258,302.82865168539325,20.328651685393258,7.904143258426966,90.81601123595506,90.81601123595506,0.8296667837078652,365.0,4.4055595109972625,32.71323784819659,33.29037921348315,0.07210149006768127,0.6586786048689138,0.06375697469110272,2848,
pooled_kmeans,austin,1,1.3577451703818382e+17,137.0829450139795,30.274985963843843,-97.74659957933258,4.752096924510718,2.6318732525629076,509.5890027958994,268.69524697110904,219.36439888164026,297.2348555452004,39.87138863000932,137.0829450139795,137.0829450139795,0.6027753028890961,365.0,4.757037009266556,34.85193217132872,48.706430568499535,2.7686390867646073,3.3226157191674432,0.22830447584865837,1073,
pooled_kmeans,austin,2,8.578834847592804e+17,117.62053281351527,30.27579645837844,-97.74101342134347,3.6387264457439894,6.701104613385315,309.3333333333333,23.814814814814813,72.37816764132553,23.814814814814813,8.715399610136453,118.32748538011695,118.32748538011695,0.19960799220272907,365.0012995451592,4.608580399756843,37.34433986704942,33.60753736192333,0.7523969037778426,0.7262833008447044,0.25478919911132547,1539,
pooled_kmeans,austin,3,7.846408026896242e+17,285.439564949723,30.280140532531096,-97.75799889886031,6.9634721937205,6.0178534783500925,436.91586291812024,35.422532320952186,248.95403242355837,35.422532320952186,12.046583213626104,285.439564949723,285.439564949723,0.6822593679458239,365.0,5.421333567434892,47.37580876752588,54.42355838292633,0.2752017794953804,1.0038819344688419,0.11569162407383207,4873,
pooled_kmeans,chicago,0,8.709872214834621e+17,94.40180995475113,41.87772198549701,-87.66508843581519,3.0266968325791854,19.78371040723982,433.1031674208145,24.438009049773754,299.5923076923077,24.438009049773754,8.585067873303167,90.488,90.488,0.8249616,365.0,4.430437457724303,38.3884131473102,31.200452488687784,0.08761276881796001,0.715422322775264,0.06305795707018032,2210,
pooled_kmeans,chicago,1,8.904309142953262e+16,160.22161572052403,41.91162793819489,-87.67102154346694,4.379912663755459,4.897379912663755,510.39410480349346,262.8482532751092,218.21069868995633,278.839519650655,39.43995633187773,157.095,157.095,0.619118,365.0,4.881261223527427,42.490318362193364,45.40829694323144,4.245117995559587,3.2866630276564774,0.20162771772843405,916,
pooled_kmeans,chicago,2,8.335594475756846e+17,124.3978149100257,41.89089520099492,-87.66209929786359,3.1883033419023135,14.637532133676093,388.0649100257069,26.768637532133678,69.02185089974293,26.768637532133678,9.668380462724937,132.43119266055047,132.43119266055047,0.15829908256880734,365.0,4.7085921165508795,46.64574597424854,32.397172236503856,1.475073405608447,0.8056983718937447,0.25356822900286674,1556,
pooled_kmeans,chicago,3,7.854995700603544e+17,282.37257980115123,41.89283620878275,-87.65770816689356,5.810308738880168,13.233124018838305,519.6077969649398,36.57901622187337,255.33176347462063,36.57927786499215,12.883830455259027,299.00588235294117,299.00588235294117,0.6471766666666666,365.0,5.47122448755458,62.738696093719646,50.079801151229724,0.30864237207536793,1.0736525379382522,0.10407034808982284,3822,
pooled_kmeans,losangeles,0,8.782199595292047e+17,126.46872990353698,34.06492218216843,-118.30244174616686,3.282556270096463,22.80385852090032,430.1262057877814,12.508681672025723,323.4691318327974,12.508681672025723,3.534887459807074,148.0,148.0,0.8862201366559486,365.0,4.766117963643536,51.7048309642974,24.643167202572346,0.04223517543715434,0.2945739549839228,0.0369145210342564,12440,
pooled_kmeans,losangeles,1,1.1300761256601232e+17,150.97219647822058,34.03618342369545,-118.30457813423645,3.6641952425084954,8.216867469879517,377.4667902378746,266.55267222737103,217.32530120481928,288.1427247451344,33.437133147976525,148.0,148.0,0.5969411492122336,365.00308928019774,4.9760883548788994,53.1197510869661,46.295644114921224,2.926972446823705,2.7864277623313765,0.16368966518386133,3237,
pooled_kmeans,losangeles,2,5.129985513481295e+17,135.22327771353048,34.05485260411861,-118.30424159666438,3.2792830001652074,22.18255410540228,483.58904675367586,15.729803403271106,38.88509829836445,15.729803403271106,3.1817280687262515,148.0,148.0,0.10742968775813645,365.001239055014,4.8406001237738705,54.067055592955974,26.514373038162894,0.8165420832174263,0.2651440057271876,0.2709632849102104,12106,
pooled_kmeans,losangeles,3,8.384412320216713e+17,167.6342857142857,34.05484069579495,-118.32291592491956,5.264857142857143,16.98102857142857,405.08085714285716,28.817885714285715,256.03422857142857,28.817885714285715,9.349428571428572,148.0,148.0,0.7015280628571429,365.0001142857143,5.115985006816368,44.45800275200989,53.35754285714286,0.23525369901725157,0.7791190476190476,0.09651008715289996,17500,
pooled_kmeans,nashville,0,8.830629722279724e+17,114.05479452054794,36.1645528766384,-86.75855235470682,4.918904109589041,11.66904109589041,499.68,23.454246575342466,314.7813698630137,23.454246575342466,9.391232876712328,115.41479452054794,115.41479452054794,0.8624139726027398,365.0,4.64950720263856,30.90260947728071,32.29369863013699,0.0784176264055786,0.7826027397260275,0.04662394346405482,1825,
pooled_kmeans,nashville,1,9.927404699223176e+16,157.8732394366197,36.161429129836726,-86.76917143912146,5.622279129321383,2.113316261203585,487.2925736235595,275.7375160051216,233.45646606914212,312.7074263764405,43.8437900128041,156.12291933418695,156.12291933418695,0.6416903969270166,365.0,4.9654602618229,33.65686128940771,46.86427656850192,3.6750222710461715,3.6536491677336747,0.1508762054924793,1562,
pooled_kmeans,nashville,2,7.252944045568431e+17,135.97717666948435,36.17261848197171,-86.74763622116986,4.787827557058327,10.040574809805578,411.70245139475907,28.572273879966186,60.366863905325445,28.572273879966186,8.357565511411666,137.12933220625527,137.12933220625527,0.16937726120033814,365.00084530853763,4.827349723207317,36.28848493715358,32.53338968723584,1.3737093233743964,0.6964637926176387,0.2558170990138413,1183,
pooled_kmeans,nashville,3,8.021684195734652e+17,239.97389306599834,36.16530401728325,-86.7748060043621,8.430242272347536,4.627610693400167,417.64912280701753,45.77172096908939,276.5697577276525,45.77172096908939,16.08855472013367,233.7733918128655,233.7733918128655,0.7578589390142022,365.0,5.343531878072811,33.09361007419435,52.45363408521303,0.26792635275096577,1.3407128933444723,0.08233435989136487,4788,
pooled_kmeans,neworleans,0,8.553549765462877e+17,101.8042654028436,29.959192829420612,-90.0719767860342,4.090995260663507,18.76208530805687,424.4402843601896,23.88436018957346,306.33270142180095,23.88436018957346,6.960189573459716,102.49810426540284,102.49810426540284,0.839268672985782,365.0,4.533309210356155,30.01295128318233,32.5,0.08623577859586458,0.5800157977883096,0.05842486848410484,2110,
pooled_kmeans,neworleans,1,5.335424054963778e+16,137.01620591039085,29.955454283688884,-90.07585542827267,4.175405147759771,11.074356530028599,463.55195424213537,250.72449952335558,195.66158245948523,264.5719733079123,31.163012392755004,135.58436606291707,135.58436606291707,0.5360595805529076,365.0,4.790861381214966,37.96578657678515,44.68636796949475,2.261096761632558,2.59691769939625,0.21056133550517017,1049,
pooled_kmeans,neworleans,2,5.095288874118072e+17,132.63533834586465,29.958937293809782,-90.0753636878572,3.857769423558897,23.291979949874687,490.2393483709273,32.94298245614035,50.17481203007519,32.94298245614035,5.977443609022556,133.17543859649123,133.17543859649123,0.1380765037593985,365.0,4.801403932247065,40.791209470180334,30.477443609022558,1.1151846049984093,0.4981203007518797,0.269550366960195,1596,
pooled_kmeans,neworleans,3,6.735220989069938e+17,285.6501976284585,29.95779536087521,-90.07057333754967,6.990909090909091,13.925296442687747,410.3715415019763,42.39604743083004,257.30197628458495,42.39604743083004,11.623715415019763,284.4169960474308,284.4169960474308,0.7049375889328063,365.0,5.470133308479088,47.50479536932106,48.876679841897236,0.2652338073504229,0.9686429512516468,0.10597062047196576,2530,
pooled_kmeans,newyork,0,6.866986836557924e+17,106.98328898350186,40.72471434486853,-73.9333644138947,2.221394358701437,31.175944651410326,426.97967003725387,15.876423629590208,307.60308674827036,15.741351782863225,2.4976051091005855,114.00719925685091,114.00719925685091,0.8393736530422666,365.0004644681839,4.547610272384304,55.93302812201694,23.0252261841405,0.05562392477064883,0.20813375909171544,0.04912279925262454,9395,
pooled_kmeans,newyork,1,1.0206407568827008e+17,166.6818181818182,40.718204032763275,-73.94215467121008,2.7170963364993215,17.165535956580733,429.3303934871099,249.80529172320217,204.68588873812755,260.9932157394844,29.05020352781547,166.8787234042553,166.8787234042553,0.589197304964539,365.0042553191489,4.968222175009516,69.40015411431625,38.21641791044776,3.470536552632447,2.420850293984622,0.16138074025066246,1474,
pooled_kmeans,newyork,2,2.457830901010164e+17,127.43518350015165,40.73032830470434,-73.95037602777407,2.459993933879284,30.142189869578406,132160.16954807402,13.746557476493782,21.600424628450106,13.768880800727935,1.4328177130724902,146.5973286066975,146.5973286066975,0.07719796163828575,365.0000633031588,4.752759510729245,60.2972550902237,19.562086745526237,1.2617500844315535,0.11940147608937417,0.2837440557531581,16485,
pooled_kmeans,newyork,3,6.642108901668691e+17,358.2672496406325,40.72911161113254,-73.9558037976649,3.725443219932918,25.819118351701007,520.6701006229036,24.279707714422617,255.30150934355535,24.829659798754193,5.644226161954959,357.5726616851327,357.5726616851327,0.7132418062355063,365.0009018294254,5.680751794557237,120.06056325947917,41.598346909439385,0.15311538920764722,0.47035218016291325,0.09361164084540874,8348,
