listing_id,reviews_total,reviews_last_365d
1011799929975496158,3,1
1013740095680745364,3,2
1013774030298741786,52,34
1013860280974542237,2,1
1013919528737643951,42,16
1013923839185827043,30,11
1013924247312236054,24,12
1013925734385917823,46,29
1013927633997323682,53,26
1013933535525658019,58,30
1013945456797879884,27,10
1013947724639494037,37,22
1013948925131806540,16,16
1013949370128829090,49,21
1014021414393276392,81,48
1014040432439844931,86,35
1014296084860575865,1,0
1014551701794618935,56,22
1014571233677393537,7,3
1014772825728443646,49,28
1015316304467261640,1,1
1015321988519602489,3,0
1015406132816015238,115,58
1015501910732476785,32,24
1015901850436676614,10,10
1016719890844558489,4,4
1016941210281489969,3,3
1016969733584680650,13,0
1017283619173732022,48,24
1018741655417489265,43,19
1018882917680798113,25,13
1018936298993734881,42,15
1019577498917299087,4,2
1019620660679221852,60,31
1019723531349626080,31,17
1019911615265112076,31,16
1020115215865200343,40,20
1020501574851822888,23,20
1020506409818245909,21,13
1020603777261897594,63,45
1020619316443796267,70,38
1020631399344603430,24,10
1020842123803674473,1,0
1022437489810388874,8,0
1023437690989920007,72,37
1023984587355004616,16,9
1023988842821692174,7,5
1024017293697546479,5,1
1024020973283184586,8,6
1024029262532076885,9,3
1024033341148566281,17,11
1024692914359840449,83,47
1024740688085376805,69,46
1024962757174077406,74,43
1025226341120749413,4,4
1025226398921381361,2,2
1025226509285940393,1,1
1025226660064314184,5,5
1025226715082495393,3,3
1025226766918648390,1,1
1025227575674011084,3,2
1025227627061614781,6,6
1025227677352430422,2,2
1025227728504537929,1,1
1025227927958648139,3,3
1025229388054028280,2,2
1025229490793508323,2,1
1025229590791376081,3,3
1026006821119489840,23,14
1026018819983920640,36,20
1026022493362583373,8,5
1026032669341036769,12,6
1026035075481331527,21,14
1026037885697614966,1,0
1026041816093784262,3,1
1026045296561740990,4,2
1026048651193227442,4,1
1026050961538018737,1,0
1026130488259569779,46,43
1026134493337229516,75,45
1026199830159458696,63,36
1027034100540106799,37,17
1027153704777841190,55,29
1027433735256072241,12,9
1027756498632544593,1,0
1028193257529692820,50,27
1028397038137814793,29,16
1029687426247079475,1,1
1030081423205436620,71,46
1030421287623088909,24,11
1030669675835671529,2,2
1030738076956919530,91,48
1030971481513401994,1,1
1031507631455500630,6,0
1033670978472227539,7,5
1033966796098187818,18,18
1034164174185264021,32,17
1035756140141144614,45,16
1036326380901507111,8,6
1036926828449835010,4,1
1036927065089586235,78,42
1036962690403731979,88,51
1036980073608188972,75,37
1036988717682858545,82,40
1037356236988484598,44,28
1037514647272206164,3,1
1037649592048706727,39,15
1037656029913150107,9,9
1037701992346144341,11,5
1037706380595961537,4,0
1037885144146862104,14,2
1038422185491342656,12,11
1039207449856901011,4,2
1039296211983393313,14,7
1039834005449880717,380,275
1039878204197723453,41,21
1040407067866317727,40,26
1040549377928690052,6,0
1040565117499557631,64,18
1040724303268131599,54,24
1041220523551238802,20,18
1041323557878464311,8,6
1041985693140299441,2,0
1041987596606321733,1,1
1041991107700051633,16,11
1041994120347570469,8,3
1042174615811497221,46,9
1042742400699611328,9,0
1042780151260089532,50,29
1042871048857077991,70,42
1043130329310137291,23,9
1043557373266112843,10,6
1043658910255325444,22,22
1043747209962265051,4,2
1043747210042281391,111,97
1043747635482118338,1,0
1044101118881997315,1,1
1044296701223288415,43,20
1044552122926951163,13,8
1044584201079194361,21,12
1044899740131566014,9,6
1044908124687074157,62,24
1044930081348552805,27,27
1045040850955357210,73,46
1045744571192116871,30,21
1045888736917380919,42,20
1046002454403063097,23,23
1046002454660694809,8,8
1046755599184326242,11,7
1047007556948422253,1,0
1047547453758794851,21,8
1047832232015882581,2,2
1047892221430649283,16,11
1048045948317543945,19,8
1048589878442346499,1,1
1048702605585168554,30,15
1048920643679639674,3,3
1048920643706290324,17,11
1048920850090259426,2,0
1048920991189474707,13,11
1049311813236720870,61,37
1049375002942105943,53,48
1049524409713487853,4,2
1049551586010513484,3,2
1049634682399858806,674,337
1049735510251351807,1,0
1050025911333988313,59,33
1050131074829911249,105,72
1050363254655317916,85,46
1050633424721280637,1,1
1050727126063476074,70,30
1051545954611001119,63,47
1052271995185167609,36,24
1052378051984894897,1,0
1052407717971699216,35,24
1052892464676481657,58,39
1052921638497867990,71,49
1055202260302584113,21,1
1055234487004092922,1,0
1055291087851530909,26,4
1055343847224272751,2,1
1055879756862305595,4,4
1055927176530261226,10,1
1056530159891934083,1,0
1056557746960892302,13,6
1056566992993855357,1,0
1056595795605745206,2,2
1056653383493807183,33,19
1057288583699943976,65,42
1058021947933080818,2,2
1058661881724077438,17,6
1058668385625426111,4,0
1059554742771294988,84,48
1060367365602195805,34,23
1061057150880904467,3,1
1061059907241759502,5,3
1061063166781509087,10,2
1061562304886176439,61,50
1061616905863538274,35,21
1061618900924742619,74,51
1061670607077451270,79,57
1062413754791561965,41,29
1062420806531938005,28,10
1062430779075661638,21,10
1062437906564029535,10,5
1062450241649653794,6,3
1062591404095438367,58,27
1062711926380162122,12,9
1063003980978335893,48,28
1064008678363431573,39,23
1064031374927761020,28,22
1064759719148784948,23,12
1064816689299604022,21,20
1065301825272839221,5,3
1065897678174863841,25,7
1066027257541193902,11,8
1066063484380313263,28,15
1066584364783394140,7,3
1066608960717826190,55,30
1066666531438035856,50,32
1066965919568896282,89,41
1067002540846865692,38,22
1067493815768874184,18,11
1067799274767534761,41,21
1068748828013327832,118,75
1069532694030139602,2,0
1069755537402165477,15,4
1070276321579852422,2,1
1070334913386289336,29,14
1070495857128625891,20,7
1070530422520914450,3,3
1070867783590994912,19,10
1071049886868535755,25,12
1071094802536774623,52,32
1071706232059653623,12,12
1071819438893352775,80,43
1072020378354364543,53,38
1072468275071375571,3,1
1073361553570470976,13,13
1073362726614889199,35,20
1073362730570677543,48,24
1073453803254683327,48,27
1074779616852312526,10,7
1074790754737411247,19,9
1074816194147549668,101,62
1074885592057658113,51,34
1074890991147597060,43,30
1075306014677509938,4,2
1075375833349241683,33,17
1075722745819596927,12,12
1075874603817409630,88,53
1076154884987788482,47,26
1076699561715806443,79,45
1076872836935514166,48,26
1076924880137633949,20,12
1077122359032119881,1,0
1077129230255655195,16,9
1077618627285071797,1,0
1077628696666693941,17,8
1077754146638612799,14,11
1078234835862690935,3,3
1078315976425077482,19,10
1078401564044987829,4,3
1080497455544410005,68,37
1080682453842309096,2,2
1080717155154032152,59,36
1081313860016221853,44,37
1081398821047220119,53,27
1081579345673799361,13,5
1081930635818855837,47,23
1082634010692814992,30,18
1083986920206391425,44,26
1084872510106286620,36,18
1084872778656809081,22,14
1084889496789235664,32,24
1084890466800372277,1,1
1084983064670303293,89,53
1085100797620898518,52,35
1085553407132133091,6,0
1085582680319560453,16,8
1085651796995674141,60,31
1086376413099496945,39,27
1086409072458633963,1,1
1086438389609004707,37,20
1086577429247420709,2,1
1086806760811542819,14,7
1087003939503499255,39,22
1087015495204804934,50,26
1087476113744923238,57,32
1087692655014127916,125,85
1087712028780555000,41,31
1087898480712972744,64,40
1089264974208278770,12,11
1089288791499404824,28,13
1089294912502449129,33,19
1089868494802458748,31,15
1089925295868656173,40,26
1090039566462419513,20,13
1090838224536261826,3,3
1091292989867465371,12,2
1091695326590615895,35,17
1092130870219984552,38,32
1092147129406271098,23,15
1092873015836975550,3,1
1092979870583388038,72,64
1093438991271806672,53,29
1093665306823784761,55,33
1093743655688112511,71,38
1094128623924426559,62,35
1095025225526448228,48,27
1095075864919612492,58,36
1095190292234289524,79,49
1095191324777136388,29,15
1095246443379369630,41,26
1095649192318590475,3,1
1095764013597647283,1,1
1095802479538227571,64,45
1095813018290305771,39,34
1096293912515343817,21,12
1096299784324952984,18,9
1096301042984716029,9,5
1096307018883599307,32,16
1096322910651560086,15,9
1096328609209938703,12,11
1096410574269495242,130,62
1096481220816395810,71,37
1096486406640680136,23,13
1096488566421101822,6,5
1096489531826458733,3,1
1096543637957178820,93,63
1096613145653353258,8,6
1096694948122460102,81,43
1096954547021163083,1306,932
1096954547245870564,309,196
1096954854183302342,416,363
1096955035030469202,100,92
1096955062679079480,24,11
1096955062828600526,45,41
1096955062892825985,1,1
1097232208579355365,33,22
1097252047398387847,69,41
1097259340041542405,1,1
1097781916315755356,60,38
1097808237196643572,35,19
1098044235419813160,32,16
1098573331852900466,50,24
1098712083385395796,32,23
1098712086578535800,90,56
1098727371277750785,1,1
1098766127184481983,3,1
1098781427379131975,4,0
1098784005542366039,5,2
1099249407245873418,42,19
1099361241199819767,25,17
1099375735787379820,14,13
1099468750622660535,31,20
1099476007547153185,77,34
1099964001607473059,1,0
1100244156382052523,2,1
1100284820318472733,14,1
1100309181822926579,95,63
1100732625010397584,2,2
1100757663810273669,3,0
1100795986493822081,3,3
1100818815121132975,25,18
1100831259471382514,35,22
1100875951200803292,27,27
1100951752093289075,16,16
1101018789908226592,34,17
1101337883225575738,1,1
1102165030505901403,61,39
1102278870040858549,68,38
1102302299788075769,43,30
1102307702932268935,12,9
1102940235534984474,2,2
1103040993654792347,39,25
1103514743605915444,78,49
1103566796784376250,71,50
1103638071387165708,36,19
1103707513671188868,34,22
1105008188596157541,7,6
1105125119192419963,1,0
1105234749037737803,87,55
1105758041669560431,41,8
1105823246504534863,35,20
1105872383597754881,54,36
1106601284136906743,63,39
1106674459313075293,42,28
1106854440294479414,79,51
1106896611524045399,54,37
1106899051615180184,17,15
1106915074628323878,57,38
1106934007390867405,43,27
1106947331327635212,50,36
1107252086880114330,11,5
1107256680457345797,6,6
1108078303137499547,63,51
1108081008445164330,67,41
1108088205390606136,41,29
1108094069977025390,22,16
1108117091001348184,63,41
1108707797515486400,24,7
1108893372039000024,41,24
1108991840086894811,42,32
1109875031394169701,73,48
1110032984640603572,33,8
1110111891610489632,4,4
1110190322403262176,21,1
1110396255761206802,30,30
1110447718622862165,3,0
1110775388559021981,1,1
1110778434935748589,2,2
1110778829345506532,3,0
1110851028892552028,52,30
1111521127077363670,36,23
1111564369744094801,3,1
1111594719067783542,146,104
1111722730754612437,63,42
1111781566212248442,3,2
1112470861909913035,41,30
1112703021099701753,41,24
1112924991584211938,27,14
1113028352180721066,64,42
1113649871801292645,3,2
1114555664797545044,46,36
1114662718919858838,43,30
1114689212178788484,52,36
1115233118926320705,45,23
1116018062070600184,44,23
1116084493075251863,1,1
1116230297590206348,37,37
1116272651165270654,10,8
1116552683533877111,6,6
1116675590133734447,106,73
1116740709556062478,29,13
1116831807498207529,58,42
1116980380788123216,26,18
1117394712148132475,37,30
1117501397521430859,3,2
1118135303695781152,10,8
1118198200466838593,94,67
1118801371299249070,3,2
1118943663536340309,19,15
1118958369669164796,2,2
1119930888211299574,25,18
1120461174550629890,25,24
1120668272475101075,12,9
1120942929734395998,44,38
1120956718962994503,79,17
1120956912866792718,13,3
1120957009458796974,21,19
1120964500664936596,44,26
1121239277231212984,3,1
1121272133799016202,67,49
1122464823238004538,1,0
1122665197386065075,5,4
1122753209383362624,49,30
1123134752176107110,22,12
1124054496454590171,55,27
1124191295763089163,39,27
1124826651184381090,33,16
1125099611066841526,1,1
1125269530397844134,53,32
1125432527947462892,7,7
1125460366089246179,98,67
1125490431254401775,25,22
1125585572239074004,16,9
1125636886935959268,12,6
1126196589488412854,27,12
1126354840722193927,10,5
1126357540937800691,7,4
1126430140363431801,87,60
1126793591010529826,31,18
1126975965048220068,43,26
1127524302232598442,55,35
1127543190387618031,18,13
1127543195751760377,89,71
1127543340007875392,72,42
1127547536549590597,16,10
1127549549309472011,1,0
1127549582817586105,10,2
1127549774329960315,2,0
1127642398240669514,59,42
1128162336199429374,33,21
1128162687936446074,3,3
1128163826522016913,1,0
1128174821776068632,51,45
1128182052939470379,3,0
1128190499561089647,1,1
1128235833925541165,1,0
1128251407446399256,1,0
1128253390243288019,1,1
1129015239377735431,40,24
1129668732756159685,24,13
1129801280744518195,1,1
1130195611113283685,54,33
1130204331350304817,31,20
1130322634618706079,40,24
1130524748509689636,32,24
1130665901911989325,23,9
1130674868172575351,31,18
1131286019452329636,25,17
1131290443190444622,55,36
1131745064716643931,1,0
1131855972815766292,47,37
1132434830465721333,1,1
1132625579937890485,21,17
1132679444601340628,55,39
1133046948479128976,10,10
1133297123344623837,72,41
1133312211320513739,1,0
1133551682471016419,10,3
1134086846327559256,1,1
1134104822122219868,35,22
1134351668237383955,76,47
1135465417045958530,2,1
1135468229873674642,83,55
1135526057522412702,6,5
1136302059014250516,39,25
1136446451931047869,2,1
1136525016710505420,51,34
1137117901401518730,50,28
1137202190761788997,25,19
1137701705422285080,1,1
1137701925348352203,2,1
1137729652421963360,51,28
1137764822157821577,19,15
1137768975380806024,33,21
1137995482647829827,8,0
1138133506491784199,1,1
1138317408028269501,45,23
1138334414561957595,58,40
1138409991910365137,25,16
1138476658004886946,1,0
1138545148394852779,4,3
1138557701480802557,11,8
1139859386731283716,2,2
1140665548712232057,10,5
1140697459367699175,3,3
1140803175961230705,50,39
1140972462997440715,41,34
1141095616190524468,1,0
1141243129676237697,1,0
1141257633566657216,4,3
1141290404085270755,4,4
1141348222297502473,15,8
1142203728588139416,4,4
1142282169922787677,2,0
1142338239779531712,67,46
1143408517708692389,2,2
1143413321594968766,38,11
1143484996668366311,52,32
1143674456345712433,2,1
1145124033127729011,3,3
1145715743073945855,24,23
1145892939269163715,1,1
1145951280597498030,92,54
1146367601112310068,36,19
1146419221872555338,22,22
1146468127668565952,33,18
1146527260565627215,1,0
1146533691208124917,2,2
1146666996979626420,11,5
1147105329908820574,7,1
1147687647342159441,4,3
1147814896226691619,4,3
1147827145251439030,3,2
1147846143721785091,6,4
1147978699193958884,21,17
1147990526168123864,46,36
1148129868260708739,49,33
1148314234989207060,13,6
1148501841879911947,51,38
1148541596817572472,3,2
1149426515525047776,1,1
1149687291232505060,9,6
1150025527600785127,10,3
1150057241520181319,40,28
1150107916081738540,2,2
1150116245952928304,2,1
1150176664478435009,32,32
1150223530575467953,3,2
1150241309267578570,3,2
1150718513878843053,31,21
1150810006271295736,58,36
1150826422443590338,28,28
1151012789906130911,65,44
1151451106976482683,2,2
1151462523311184877,26,22
1151508026982992611,43,38
1151580393985080217,17,17
1151771915011268694,23,15
1152179349322232811,5,4
1152493261956727939,2,0
1152939406310354129,28,22
1152984357279679138,29,28
1153026827885949913,45,32
1153130138963957917,4,3
1153190490588706836,2,1
1153198315646945868,2,2
1153596061417327972,34,24
1153615864183860785,22,7
1154616304836074012,47,30
1154660400590161701,2,1
1154987552847129117,40,29
1155239767839056602,5,5
1155384047442530064,1,0
1155715811913276720,9,9
1155760548596593181,25,19
1155813429712852637,31,24
1156041531480970492,19,19
1156480092258347700,52,42
1156480361250897532,36,27
1156543457420230057,23,1
1156609987109429945,1,1
1156820235414185614,1,0
1156828771531830371,1,0
1157192459075235220,1,0
1157282023955298672,6,4
1157607307465832749,30,19
1158198560134826661,10,4
1158234890597639790,2,2
1158763008095880295,15,12
1158763008115812566,19,19
1158856123051477318,10,10
1158969866271339303,35,19
1159400656908907771,6,4
1159449649769838833,26,19
1159512180322287145,1,1
1160799442434582666,52,42
1160802881038881488,43,31
1160803159218364247,17,10
1160803692121605779,29,21
1160804108272641400,35,24
1160906879545290922,1,1
1161219784760806128,2,1
1161265046129032550,2,2
1161503209760126548,43,36
1161680941284542669,16,15
1161685866203575884,36,25
1161753524903784323,28,23
1162293949697234299,18,18
1162395689764309956,43,42
1162441543769604714,14,10
1162534320150189484,2,0
1163055179738567599,2,2
1163084375913400046,43,28
1163266208548806068,99,76
1163274390408352184,1,1
1163299343264410571,6,4
1163310937054962765,3,2
1163931038861731318,25,10
1163931257035436831,59,43
1163931461392928103,41,28
1164069411805421501,12,5
1164119270439045381,18,18
1164514196153460611,54,37
1164521153206014501,38,25
1164726686322291151,12,10
1165119476351843082,12,9
1165464135788238690,2,2
1165525450058075256,51,30
1165544272974349235,48,33
1165548973227194772,63,38
1166135605071900739,1,1
1166149640716608112,1,1
1166271683575199860,5,3
1166652156282027401,16,14
1166723949805399901,40,33
1166841338338511140,3,1
1166929843701965522,19,19
1166990641479729210,18,14
1167018796366486902,21,11
1167030808151045905,22,15
1167493923468975313,32,17
1167527918610140509,7,5
1167936653963501167,8,8
1168129114097599974,41,34
1168544322595733108,29,24
1168734348059540330,1,0
1168831207952841901,23,14
1168980224626915303,62,48
1169111539991735424,29,15
1169119458882257433,29,19
1169687969849617663,19,12
1169744339547805268,1,1
1170212450535569268,9,2
1170373207425024883,12,9
1171116617825180896,50,42
1171129399780848890,56,47
1171135921176467851,67,58
1171293397969931382,13,13
1171783803149539215,53,43
1171820061975553445,9,3
1171864318472303697,37,28
1171990850749357574,7,6
1172064149243230997,23,17
1172448479967202493,84,72
1172589678633917646,15,13
1172611872037083836,29,21
1172716975655760218,1,0
1173128839491656214,1,1
1173174489449142817,36,28
1173542396433869048,46,33
1173569964400985712,1,1
1173573439286859936,1,0
1173682747622945664,33,23
1174520468535136028,4,3
1174749677990231644,2,2
1174773266549010994,13,12
1174791271548424017,10,7
1174809514017559735,3,1
1175331937939237329,1,1
1175455652908205361,15,15
1175468107964404574,8,7
1175645487617354671,5,5
1175799470850394421,1,1
1176353461992593693,8,6
1176425778789011217,23,20
1176785265840612006,33,28
1176815219482768355,30,21
1176914790334121908,1,1
1177054120411485934,29,24
1177199560937607158,1,1
1177486460390656602,49,39
1177841736211622759,46,35
1177850015319840672,65,49
1177977974959278722,1,0
1178384535634511902,2,2
1178447672528248553,93,74
1178491507288957995,1,0
1178922259314190458,21,15
1178979281510017157,25,20
1179622713094007912,1,1
1179954336513516128,1,1
1179954373975017261,1,1
1179958616840295822,5,5
1179961946250801357,3,0
1180061530113518450,55,37
1180537400373372963,25,13
1180644052778108025,3,3
1180716379249252357,75,57
1180793120540734658,3,2
1181724551388053005,3,1
1181733852889324691,3,3
1181807799054691451,34,29
1181850152529593353,6,6
1181970124024788797,14,11
1181971424141833289,33,23
1181985609197790474,74,61
1182546733589880861,21,18
1182773487060812177,1,1
1183324802752183235,28,22
1183350880756770064,2,1
1183385480912614826,29,18
1183459102559682568,11,10
1183755262465806774,2,2
1184674217834550978,2,2
1184682385979694038,4,4
1184754066571988144,7,1
1184982048094616392,35,24
1185468785689578758,34,34
1185531658312016959,15,11
1185969919284620127,45,32
1186317663826469533,42,36
1186326703838117356,28,26
1186874129636266134,42,26
1186945741466862382,60,47
1187166262008042274,25,21
1187323106722833354,74,64
1187734006630743456,10,10
1187786039419561437,1,1
1187795053550605866,1,1
1188521402758883638,19,13
1189490561000923733,15,10
1189933380044278062,1,1
1190560155716049137,3,3
1191364994321441616,23,19
1191477557717477034,3,3
1191498454641959896,4,4
1191516191974132814,43,35
1191530104316939552,46,40
1191613322716561502,2,0
1191668528119657540,23,23
1192000436788119736,15,9
1192168329311096773,40,35
1192178987295897821,9,9
1192207631561440952,13,13
1192229017660115556,8,8
1192442648043902360,9,7
1192646646796887744,2,2
1192868740249903542,2,2
1192930728237151735,18,9
1193484948844154304,23,19
1193501979076294291,50,41
1194193835752624433,62,49
1194919262587819189,1,1
1195757713686538381,48,34
1195979527572094867,2,2
1196235749717575357,41,36
1196528755838168029,26,24
1196539014523194979,3,0
1196650061502631189,7,7
1197093598125363235,4,2
1197172171044696462,27,27
1197251268058245665,10,9
1197537278560387529,10,8
1197805393287997768,4,3
1198597564115522495,1,1
1199167633348200746,39,26
1199219339601928366,41,36
1199445046000351425,72,59
1200085557958250226,49,39
1200380574338172665,1,1
1200886904824204368,28,28
1200964969200798883,1,1
1201364107525793133,7,6
1201410464132287220,41,30
1201579072736346621,83,72
1202209908264039499,16,11
1202360537890221799,4,4
1202916885760942193,65,54
1202927317050748533,17,17
1203002360255065556,21,17
1203567265539520313,52,41
1204357593871782506,43,33
1204510505674819336,22,16
1204852329083845183,47,44
1205235833202489390,3,2
1205315754796137350,49,46
1205530481628380351,21,19
1205570267388793496,33,29
1205587258991190355,37,32
1206498607438687935,3,0
1206504177717764336,2,2
1206531184528527121,56,52
1206552724640053896,30,25
1207203815797450338,21,17
1207453083945322670,19,17
1207465137058060093,11,10
1207478890717059435,17,12
1207497660048808435,27,20
1207533645024493809,21,20
1207930481503131257,11,10
1208219138452855306,55,48
1208739597401028550,33,31
1210218281193474583,12,9
1210387810528352462,3,1
1210489367575239753,24,20
1210800698224795550,8,7
1210878421412159446,25,20
1210955531430109982,6,5
1211511328021974818,70,59
1211560870733786290,52,48
1211592925956138185,92,82
1211599774420591167,1,0
1211715862019537802,15,15
1211911135836478725,11,8
1212272687383953405,47,46
1212634398719496921,39,37
1212764577801308328,51,46
1213018764533137336,23,20
1213107577393556739,2,2
1213154320797914423,76,69
1213173099789144356,2,2
1213173394548433552,2,2
1213250967653555357,30,30
1213333199812981342,15,10
1213393594702001064,11,11
1213764143785719853,1,0
1213813759433092923,2,2
1214565773606585574,42,34
1215346838556093760,29,22
1216066414030840656,28,26
1216112687123546438,48,43
1216246970622330933,38,33
1216283554100869433,25,21
1216622428620208404,17,15
1216728505930103508,1,1
1216902715409478251,2,2
1216918926032218567,2,2
1217345047976250357,1,1
1217411589197648262,1,1
1217433811041532322,2,1
1217444692115396552,1,1
1217481925605459589,26,25
1217555470994694442,1,0
1217602384160755413,40,38
1218045240997219017,3,3
1218123175118675141,7,7
1218157889915989458,5,5
1218275759223843622,7,6
1218872929115859796,28,23
1218982442246574718,41,36
1219473245786371692,1,1
1219806346935494907,53,47
1220080193637105774,31,29
1220206401078560441,12,7
1220262939704175067,8,8
1220523535822233911,4,4
1221148688655004399,16,12
1221727041007039187,2,1
1221737599332037677,6,6
1221762224228770070,1,1
1221784785828959922,1,0
1221860457498088713,43,41
1221869675906474336,43,36
1221937313660149521,10,10
1221949636493344370,39,34
1222022257557697586,31,31
1222246338696323778,25,22
1222246643410496937,25,22
1222620153314201476,2,1
1222785413801610616,24,23
1223116179851779451,45,42
1223238889607254704,3,3
1223314496953313132,21,21
1223927498572325532,34,30
1224153661567075019,33,33
1224558248255838673,21,21
1224592667514663637,1,1
1224603106090350666,25,20
1224721389990814682,33,29
1225438952661579629,30,30
1225441202775961615,21,20
1225530947848252603,15,15
1225612798803473261,36,33
1225630061958498745,29,29
1225696519822610803,21,20
1226241339416906175,22,20
1226403886299225653,50,47
1226460876688872780,63,63
1226789075220823674,89,86
1226953164469278472,1,1
1226981901257520790,49,45
1227057981732251493,2,2
1227115179012241997,12,11
1227600566557955531,3,3
1227653093688143258,15,14
1228246694173507023,12,10
1228266857892244842,9,9
1228327311233799822,4,4
1228386950721627870,5,5
1228481807629873134,12,12
1228488508789083969,32,31
1229414421072481397,35,34
1229424345081645574,26,25
1229588018293245816,43,41
1229719073740229179,29,25
1229719357398816600,38,36
1229817527790266291,2,2
1229900253943494728,16,16
1229914924839360351,2,2
1231199389025025113,25,25
1231392491980651990,5,5
1231677280399821851,29,29
1231987912356265697,20,18
1232066596712547234,23,22
1232156734063688477,20,18
1232486078481789801,31,31
1232839703114397172,33,32
1233307324788620410,1,1
1233557971653031870,10,10
1233592042184194239,44,42
1233733243214279144,15,13
1234736862973607111,42,40
1234852162891323970,44,44
1234948467157760567,44,44
1234992644040542398,1,1
1235398939795514528,71,71
1236705014573221276,2,2
1237067292678398180,37,35
1237202493357479704,12,11
1237919561817217438,45,45
1238559788045797781,23,23
1238611268078051863,2,2
1239125682671366585,9,9
1239229244838602765,26,26
1239324763161971183,39,38
1239701978584483688,4,4
1239754098910629473,22,22
1240717733151081907,5,5
1241376115444965812,27,27
1242048503585026749,43,42
1242119681265721629,22,22
1242133091698413253,1,1
1242247989067299318,3,3
1243200578538022023,1,1
1243200605579980883,2,2
1243200632770338559,1,1
1243200658663608182,6,6
1243200683371826925,1,1
1243200713054018928,1,1
1243200736986316594,1,1
1243399966839526729,53,52
1243732885350085352,14,14
1244146789418803700,30,30
1244275266213466090,34,34
1244324156171371058,62,62
1244508398325480200,3,3
1244872078894286052,1,1
1244968145315761828,14,14
1245111380885277377,35,35
1245112268200951259,35,35
1245116628405858178,35,35
1245150657123835977,29,29
1245596243828537170,23,23
1245764171760583875,15,15
1245894559083302192,40,40
1245900566371482973,42,41
1245901779126243044,39,39
1246383320458400521,28,28
1246520637932735784,26,26
1246620570694363906,2,2
1247132017135344418,68,67
1247401454343031568,34,34
1247771476730061063,18,18
1248220312026401805,10,10
1248329275947929621,21,21
1248374046767674932,15,15
1248450469487745423,1,1
1248455791181926427,1,1
1248459306195531669,1,1
1248469698975692851,12,12
1248491080892069783,33,33
1248520861969629159,1,1
1248565129891389426,26,26
1248566592335539645,10,10
1248571308046274930,8,7
1248572810327846055,2,2
1248597713952482242,1,1
1249172392960204286,7,7
1249325096978332462,10,10
1249510421513334894,21,21
1250940298560352167,21,21
1250951233975719414,32,32
1251526463782686408,30,30
1251583845011029059,9,9
1252188220579382343,2,2
1252943953599434616,47,47
1253004872814383530,26,26
1253031746568302437,5,5
1253629821077866493,38,38
1253708983272069866,35,35
1253709645341182321,4,4
1253710140903428439,37,37
1253710174919259187,14,14
1254160246568612893,6,6
1254163570574458234,29,29
1254163825804512817,28,28
1254164055735268122,8,8
1254164675737415173,17,17
1254166629631197516,27,27
1254166666516096627,22,22
1254166922781703685,17,17
1254167157996589695,7,7
1254167399725672880,4,4
1254168428071761429,44,44
1254168834740955215,61,61
1254169042793019826,51,51
1254169319433497315,3,3
1254169668805091839,10,10
1254169865359292544,1,1
1254170240775650771,43,43
1254170718901745421,35,35
1254170974496963022,52,52
1254171181466147452,4,4
1254171373739758853,10,10
1254171664253865460,1,1
1254172216695296475,43,43
1254172510488646134,9,9
1254575306082877075,3,3
1254669666758115112,16,16
1255060213848023464,36,36
1255136944851984514,13,13
1255209107975040366,23,23
1255226108700207815,19,19
1255255066519903759,4,4
1255340768232067370,2,2
1255443481431892446,10,10
1255652087229672497,2,2
1256259774938678081,41,41
1256653539677567034,8,8
1256786889394208637,1,1
1256800245055694164,1,1
1257488661538405412,31,31
1258171325243225224,55,55
1258257912597048556,22,22
1258823727354825466,33,33
1258913916112323382,16,16
1258933033321405238,17,17
1258989775470068739,24,24
1259015170896128629,63,63
1259027731550082714,3,3
1259413993538107023,10,10
1260223875059071243,17,17
1260436774384697745,33,33
1260957464073236834,23,23
1260958043772567763,3,3
1261201598293452120,3,3
1261215287351184071,30,30
1261817090012473602,54,54
1261987690780339364,39,39
1262339994359566208,19,19
1262368016269509178,19,19
1262621182578282560,3,3
1262639312369807576,18,18
1262988412867268150,25,25
1262988903126392908,13,13
1262989621149011466,13,13
1262990071619446226,17,17
1262990541068127166,5,5
1263039887455475869,11,11
1263116642284978297,16,16
1263140259169117857,5,5
1263324557032775239,22,22
1263709530917462168,5,5
1263874260424403720,45,45
1264001169043481483,1,1
1264007835889061049,1,1
1264060475385818786,9,9
1264072907615224760,1,1
1264405420866920719,13,13
1264432572407323106,12,12
1264488973407617947,45,45
1264520689686973600,35,35
1264542066266984040,29,29
1264609924189917744,23,23
1264631695810724801,12,12
1264636996953247008,30,30
1264764647763341127,32,32
1264885906950055049,24,24
1264929874170322651,1,1
1264952612201241530,2,2
1265164913691481185,39,39
1266061914630362916,2,2
1266086756835653265,3,3
1266230658504397571,1,1
1266291811318587320,1,1
1266525901865734006,14,14
1267036827703482093,11,11
1267396301733749836,51,51
1267422022335301648,18,18
1267448454847857253,32,32
1267499371463399004,6,6
1267669388227707975,27,27
1267740124298621811,25,25
1268054478449635094,22,22
1268232716748499543,2,2
1268245208136382980,4,1
1268263705525003654,28,28
1268842917737448237,2,2
1268869571683108679,1,1
1269097240012555237,11,11
1269099479757003660,10,10
1269552945330786033,52,52
1269577034827828384,20,20
1269598964012368937,5,5
1269900252647278666,2,2
1269927594485684741,16,16
1270513209047745990,22,22
1270552517287206307,39,39
1270969175177935490,12,12
1270985925180365243,18,18
